id,text,bio,label,lang
es_1866,"¿Alguna vez han ido a una marcha de la diversidad sexual?

#loveislove #pride2020 #gay #gaycolombia #colombiagay #OrgulloGay #Orgullo #DiversidadSexual #LGBT #LGBTI #LGBTIQ #Pride #Lesbiana #Bisexual #Transexual #Transgenero #Queer #Pansexual #Intersexual #Amor #AmorEsAmor","¿En serio tengo que explicar que soy un personaje y esto es solo humor y sarcasmo?
Living my Hanna Montana Fantasy.
Lesbiana machorra.
Ella/Elle/Él🦚
Feto Drag.",0,es
es_1178,"Seas como seas, gestionamos tus proyectos escénicos con #Orgullo 

#pride #Orgullo2021 #gay #lesbiana #trans #bisexual #LGTBI #queer #teatro #musica #danza #gestionescenica #artesescenicas #escenicas #gestioncultural URL",💃🎭🎸🎬/ Gestión de proyectos #escénicos y #audiovisuales /💻  #Gestión ⚙️ #Producción 📢  #Comunicación / #teapoyamos / 📧 hola@USER-t.com,0,es
es_1174,"Hoy #28dejunio #OrgulloLGTBI más que nunca resalto la T. No es el orgullo gay, es la lucha y la reivindicación d personas diversas LGTBIQ+ q gritamos x nuestro derecho a amar, follar y relacionarnos sin imposiciones. Basta ya d la presunción de heterosexualidad.Bollera orgullosa. URL","feminista. bollera.🔻 señora. muy zurda. contadora de historias, espía y viajera del tiempo",0,es
es_1624,"🏳️‍🌈¿Os acordáis de la última publicación sobre el género No binario? Hoy os traemos algunos famosos que se consideran de este género.¿los conocías? Cuéntanos! 🏳️‍🌈
•
•

#lgbt #lgbtespaña #diversity #equality #pride #nonbinary #genderqueer #lgtbiq #activismolgtb URL",🏳️‍🌈Somos una asociación de Las Cabezas de San Juan que lucha por la igualdad y los derechos de la comunidad #LGTB+,0,es
es_1708,@USER @USER @USER @USER #orgullogay felicidades a ustedes que se estan haciendo los maricas con la platica:v,,0,es
es_2073,"Ayer durante la concentración convocada por  el Movimiento Marika de Madrid contra la #lgtbifobia.
#StopLgtbiFobia #LGTBI #StopNazis #Mariconazos URL",El colectivo LGTBIAQ+ de Vallekas. 🏳️‍⚧️ 🏳️‍🌈,1,es
es_1861,"Melanie y lindsay de Queer as Folk son una representación hermosa de la comunidad lesbica, siempre lucharon por sus derechos y nunca se rindieron, no les importó lo que los padres de linds dijeran ni su rechazo y formaron una familia HERMOSA. 

#Orgullo #OrgulloLGTBI URL","tini, blackpink y libros = vida",0,es
es_2008,"Día internacional contra el odio
hacia trans, Lesbianas, Bisexuales, Intersexuales, Queers y Homosexuales.
Un #17Mayo de 1990, la OMS elimina la homosexualidad del listado de enfermedades mentales, producto de las reivindicaciones y lucha de las organizaciones #LGTBI #Diversidad URL","Rosario Carvajal, yungaína de nacimiento y concejala @USER
#UnBuenVivirParaSantiago
concejaliarosariocarvajal@USER.com",0,es
es_2079,"🏳️‍🌈La vida es arte y puede expresarse a cada segundo. Transformarse, nos ayuda a conocernos.
En Testigos del Orgullo vamos a conocer a Miguel y a escuchar a Liz Dust, como expresión de arte y reflexión.
#LGTBI #Queer #DragQueen #Orgullo @USER @USER URL","Las mejores frases emocionales de los videos de Cinética Emocional.
Cortometrajes en YouTube:",0,es
es_655,"""Que nadie te diga cómo ser mujer.""
.
.
.
.
#tuyyosomoscocut #cocutlgbti #cocut #lgbt #lgbtlove #love #amoresamor #loveislove #lesbian #gay #bisexual #trans #queer #instalgbt #instagay #gaymexico #gaytijuana #mexico #bajacalifornia #tijuana #tijuanapride #pride #orgullogay URL","ONG dedicada a apoyar y ayudar a la Comunidad Lesbico Gay en Tijuana México y toda la Región de B.C. México Tijuana, B.C. Mexico.",0,es
es_494,"@USER A este Ministerio las únicas que le importan son las personas Queers.
Pero seguir dejando que os tomen el pelo con camisetitas.
No hay ninguna Ley Trans.
Es una Ley Queer.
Las mujeres siempre os hemos apoyado.
Pero no vamos a consentir que los queers usurpen nuestros derechosa",Una asturiana en Málaga. Cosecha del 52. Paseando por el lado izquierdo de la Acracia mientras siento la vida. Mis opiniones son mías. No milito en nada.,0,es
es_2010,"La OMS quitó de su lista de enfermedades mentales la homosexualidad en 1990, en 2020 podría meter a esa lista el odio a la comunidad LGTBIQ+ 
¿Están esas enfermedades tipificadas? 
#Lesbofobia #Homofobia #transfobia #Bifobia #queerfobia","Persona
Ella",0,es
es_1567,"#PorsiteloPerdiste #PaquitaladelBarrio llamó “mariconcito” a hombre que la imitó 🤣 #zonagay #gay #pride #lgtb #watch
URL",🖥️ La web gay mas completa en español 🏳️‍🌈 sigue nuestra cuenta hot 🔥 @USER,1,es
es_1350,"Hoy inicia el mes del #OrgulloLGTBI . No olvidar el siempre visibilizar y normalizar la div. sexual, principalmente en paises donde aun hay que trabajar. Y personalmente mencionar a les Intersex,Queer, y Bisexual, que a veces no somos tan visibles en todo el movimiento.","Que tal soy Nacim Santos, soy estudiante de producción audiovisual, amante del arte y la ciencia, con la meta de ser maestro, critico, y director de cine.",0,es
es_1889,"En el gym escucho decir:
-Tienes menos fuerza que el peo de un marica.
Me he acercado y me he tirado un peo silencioso pero oloroso, no podrá volver a usar esa frase.
#OrgulloLGTBI","Treballador de @USER

Cofundador de Jambakasala",0,es
es_1881,"De nada sirve campañas de derechos #lgtbi si no se dirigen también a los magistrados. Tuve que escuchar a uno decirme en los juzgados de Las Palmas: “que te digan maricón no es un insulto, porque se usa también en el lenguaje colocoquial, con otras connotaciones no homófobas.",Ing. Téc. en Topografía y Téc. Sup. de Artes Plásticas y Diseño en Estilismo de Indumentaria. Du sang bleu coule dans mes veines ⚜️⚜️⚜️,0,es
es_1630,Vamos a la ducha. #lgtb #pride #loveislove #love #lgbt #lesbian #instagay #lgtbi #lgbtq #gayboy #bisexual #queer #orgullo #like #amor #trans #lesbianas #gaypride #lgtbq #transexual #amoresamor #pridemonth #chueca #feminismo #lesbians #follow Powered by @USER URL,"Tímido algo cabezota y a punto de estallar, pero antetodo diferente y único.  BI del 83 y padre. SOCIAL",0,es
es_1860,"Es hora de gritar fuerte quienes somos y de donde venimos✊. En EGO COPAS TORREMOLINOS lo tenemos MUY CLARO😈. Somos ROJOS🔴 Y MARICONES 🏳️‍🌈. Os esperamos hoy en el EGO PRIDE 🦄
#Torremolinos #Gay #RojosYMaricones #GayPride #OrgulloGay @USER @USER URL",Me llaman ‘facha’ sin ser nada de eso yo.,1,es
es_995,"Apagaron una luz al grito de ""maricon de mierda"" para @USER y cía,esto de ser homosexual tiene cura,ojo ellos no son homófobos he sólo te dicen que si eres homosexual tienes cura 🙄🙄🙄,hoy más que nunca #OrgulloLGTBI hoy más que nunca pedimos justicia #justiciaparasamuel D.E.P URL",,0,es
es_1554,"@USER @USER #PedidVotoFeministaVerasQueRisa
#QueerEsMisoginia 
#QueerEsHomofobia
#QueerEsLesbofobia
#QueerNocivoParaLaInfancia
Qué pasaría con los Derechos de las personas transexuales si sale vuestra ley trans? Desaparecerían.
Causais nuevos problemas
#PatriarcadoQueer URL",Feminista. Madre orgullosa. Maestra coeducadora.❤💛💜 Vivo mis compromisos.,0,es
es_1781,Me perdonan pero las etiquetas #OrgulloLGTBI y #OrgulloHetero me parecen muy maricas.,"Caleño de ciudad y de equipo = mas caleño que el pandebono oís /
No me vengan con mkdas /
Por la derecha siempre 😎",0,es
es_1424,"#Homofobia Tres menores agreden a un pasajero en un autobús de Madrir por ""ir vestido como un maricón"" el pasado domingo. #lgtb #lgbt #agresion #gay
URL","Toda la Actualidad #Cultura #Ocio y #Turismo #LGTB+ 🏳️‍🌈 Educación, Igualdad, Música, Cine, Televisión, Literatura, Salud Sexual, Agenda, Guía y más",0,es
es_689,@USER El rollo queer no tiene nada q ver con derechos. Niega la biología y quieren dar valor y norma al género q es un constructo social. Y además es peligroso para la infancia y para la mitad d la población. Y todo eso queda evidenciado en la ley trans q quieren imponernos.,Sobreviviendo a la estupidez.,0,es
es_1811,"Cuando todo esto cambie, estaré orgulloso de ser marica. Mientras tanto, seguiré llorando cada noche, solo en mi cama y esa será mi lucha.
#Orgullo2020 #PRIDE2020 #OrgulloLGTBI #Orgullo","Cuenta políticamente incorrecta, pero que rico es dejarse llevar...",1,es
es_1498,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Pues con una Ley Trans que no haga apología de la Teoría Queer. De eso es de lo que nos quejamos, no de que se apoyen los derechos de las personas trans que yo soy la primera que los apoyo.","Abolicionista y zurda. Cine, libros, política, fotografía... ""Nada de lo humano me es ajeno"" ·",0,es
es_1461,"Por cierto, x ultima vez: 
Feminismo, activismo queer, BLM, politica verde≠revolucion.
Oposicion a la ley trans y a todos estos movimientos anteriores por ser fruto del sistema y ser protestas esteriles≠reaccionarismo, machismo, racismo, homofobia, fascismo... 
Ultima vez, eh","leche con asuka, basicamente lo q yo decia",0,es
es_629,"La reina @USER pregunta en #desgrana8: ¿dónde están les científiques queer?  

¿Y cómo se relaciona lo queer con la física cuántica? 
Las partículas pueden ser muy queer…

Pero seguimos teniendo un problema de #LGTBIQ-fobia en la ciencia (¿verdad @USER?) URL","Biomedicina y evolución.
Soy #lenguaraz y me apasiona la música.
También hablo de progreso, DDHH, ODS, ciencia (innovación) y #SciComm.",0,es
es_938,No hay que usar la palabra MARICÓN como insulto! Propongo estos dos seres de luz para defender los derechos #LGTBIQ URL,La vida empieza hoy!,0,es
es_1793,"#ConLupa | ""Marica, dañado, volteado, sodomita, pederasta, raro, de rosca izquierda, partido, roscón, afeminado, loca, cacorro, desperdicio de hombre, maricón, palabras usadas para referirse a los homosexuales"". Hoy #DiaDelOrgullo lee a Sara Ceballos 👇
URL URL",Medio de comunicación independiente. Investigamos para contar historias. URL,0,es
es_1732,"@USER @USER @USER leído largo. y no veo transfobia. son lesbianas defendiendo que la atracción de una mujer por otra mujer no implica querer ser hombres. leo q se sienten cuestionadas por la teoría queer y por el proyecto de ley trans. no es mi realidad, pero creo que merecen ser escuchadas.",documentary filmmaker / writer / producer,0,es
es_1308,"""Faltan muchas palabras, muchas voces, falta dar cuenta de la experiencia de muchos tipos de dolencia. Este libro nos recuerda que no estamos solxs"".

#cuir #marica #trans #lgtbq #pride #orgullo #anticolonial #anticapacitismo #ensayo #relato","Libros disidentes. Editamos en los márgenes: LGBTIQ+, feminismos, artes escénicas y pensamiento contemporáneo. Somos interdependientes.",0,es
es_1701,Cárceles bolleras: La realidad de las mujeres LGTBI entre rejas. URL #carcelesbolleras #mujereslgtbi #orgullolgtbi,"🌐 | Tu web #LGTBI 🌈 de referencia
 📌| #Torremolinos, Andalucía
🏳️‍🌈 | Guía de ocio #gay y eventos
🛫 | #Turismo y estilo de vida
📺 | Cine, series....",0,es
es_1464,"El Gobierno alemán ha decidido incluir los derechos #LGTBI en sus objetivos de política exterior y cooperación al desarrollo.

Su guía para incorporarlos: los Principios de Yogyakarta.

No, no son un capricho del activismo queer 🙂 URL",(he/him) TikTok lead & LGBTQ+ correspondent at @USER/@USER | 🇪🇸 in 🇩🇪 | Got a story? 👉 enrique.anartelazo@USER.com,0,es
es_1865,"#28Junio Orgullo #LGTBIQ 
#protégetedelodio.  Por los derechos de todas las personas #Lesbianas #Gais #Bisexuales #Transexuales #Intersexuales #Queer + @USER 
Pon tu bandera 🌈 URL","Podemos Humanes de Madrid. Cuenta oficial del.Circulo
 humanespodemos@USER.com
URL",0,es
es_1627,"Nunca justifiquen actos de discriminación, la libre opinión no es válida si la utilizas para atacar

#transrights #AbortoLegalYa #TransIsBeautiful #Queerslivesmatter #TRANSFOBIA #Facebook",El Diario de una Tauro sin filtros ♉,0,es
es_1448,"@USER Caes en el error de pensar que ir contra la Ley Trans es ir contra la transexualidad, como si la ideología queer fuera la única que defendiera sus derechos.

No soy del FO, pero decir que no va contra el capital es no seguir ninguno de sus actos previos. Y todo desde Twitter...",tuite tuita tuito,0,es
es_245,"@USER Esta izquierda de salón (que obedece al capital y renuncia a la lucha de clases) hace bandera de la intolerancia queer/trans para hacernos olvidar sus carencias ideológicas.
Lo de las multas con la Ley Trans no es broma. A partir del minuto 8:
URL","Médico general retirado, ex-profesor salud pública. Retired general practitioner, ex-professor public health. Equipo CESCA",0,es
es_957,"""Mierda en bote, el videoclip""
#muñecospop #mierdaenbote #mierdaenboteelvideoclip #carlavision #pop #queer #travesti #drag #dragqueen #pride #LGTBI #pacoclavel #laratadeantequera
URL","Nuestro primer single es ""Mierda en bote"" interpretado por Carla Visión.",0,es
es_1409,"#Actualidad Agresión homófoba en Madrid. El presunto agresor agredió a la víctima indicando que lo hizo ""por maricón"" #LGTBI+ #homofobia #stophomofobia #agresiónhomófoba 

URL","Toda la Actualidad #Cultura #Ocio y #Turismo #LGTB+ 🏳️‍🌈 Educación, Igualdad, Música, Cine, Televisión, Literatura, Salud Sexual, Agenda, Guía y más",0,es
es_1331,"A ver, Pepe, yo creo que ""¿cuándo es el desfile ese de los maricones y las putas?"" no es la manera más adecuada de preguntar por el #OrgulloLGTBI","Experto en lixiviado verbal. Escribo ""hediondo"" con hache y soy bastante gilipollas en general. Si te ofendes es porque eres subnormal. Sonríe.",0,es
es_1134,Maricas y orgullosas ♥️🎉 #DiaDelOrgullo,,1,es
es_418,"#LaVerdadEs que hoy en el #DiaDelOrgullo las FARC (⁦@USER⁩), la ⁦@USER⁩ y la ⁦@USER⁩ se siguen haciendo los maricas. URL",Por una Colombia libre de socialismo.,0,es
es_1556,"Quiero tantas cosas contigo... 😞💔

#gay #lgbt #orgullogay #hombre #mujer #queer #trans #bi #lesbiana #amor #soltero #soltera #ligar #pareja #matrimonio #teen URL",Estamos en instagram #soymistergay 🌈,0,es
es_560,"Unas perdemos aceite,
otras lo aprovechan.

#lgtbiq #QueerAsFolk #PrideMonth URL","Actriza, cómica y guionista. Ah, y persona  no binaria. Ganadora del I PREMIO BRUGUERA DE COMIC Y NOVELA GRAFICA 2019 por la obra ""TIERRA TRAGAME""",0,es
es_136,"@USER Marcha del #orgullogay @USER ? Usted a la religion, que anda haciendo apoyando a partidos politicos... Al infierno te vas a ir por traicionero y maricon. (sin ánimo de ofender a la banda LGBTTIQ) URL","Alterego de un elfo libre
Ente divulgador de la ciencia 
Activista social con corazon de asociación civil #Abejasparatodos #ApadrinaunaColmena",0,es
es_1119,"Aprovechando el mes del #OrgulloGay le digo a @USER: DEJE DE HACERSE EL MARICA CON EL PRESUPUESTO PÚBLICO, A LOS SECRETARIOS QUE DEJEN DE HACERSE LOS MARICAS CON LAS POLÍTICAS PÚBLICAS DE JUVENTUDES, LGBTIQ+, VÍCTIMAS, LA ALIMENTACIÓN DE LOS NIÑOS, LA ASISTENCIA A LA 3ra EDAD.","⭕️ Una Nueva Cartagena.
➡️ Rep. Joven en Mesa de Víctimas, Cartagena.
➡️ Consejero de Juventudes C.E de víctimas.",0,es
es_988,"Justicia para Samuel 🌈
#justiciaparasamuel #OrgulloLGTBI #orgullomaricon",Comédien / Drama dentro y fuera de escena 🏳️‍🌈🇲🇽🇨🇵,0,es
es_1827,🏳️‍🌈 Seguiremos pintando baldosas de amarillo por siempre. Happy Pride! 🏳️‍🌈 URL /// #holamoderno #gay #lesbian #pride #pridemonth #queer #queerart #riot #lgtb #lgbt #arcoiris #rainbow #ilustracion… URL,“Hay que ser absolutamente moderno”,0,es
es_993,"Yo también soy ese maricón.

#OrgulloMaricon #ResistenciaLGBTI #FuerzaLgbt #OrgulloLGTBI #JusticiaParaSamuel 🏳️‍🌈 URL URL","No me gustan los gatos y no sé andar en bici, pero vivo mi propio reality show en pleno 2023, fotoperiodista 🏳️‍🌈 y colab @USER @USER @USER",1,es
es_199,"@USER A ver. Transfobia hay, y mucha. En la extrema derecha y en el PSOE. Y al margen de Queer=mal no veo que nadie diga qué le parece mal, exactamente, de la ley trans. La autodeterminación de género, que ya existe pero previo paso por la patologización, no creo suponga un problema.",Profesor de Geografía e Historia en España et très fier prof capésien en France🗺🏛️🌐. Educación pública. Tizaflauta. Anticoncertada.,0,es
es_2000,Mi postura favorita te gusta? #trans #transgender #gay #lgbt #pride #lgtb #queer #love #colombia #loveislove #instagay #SantaMarta #spain #bisexual #lgbtq #orgullo #transisbeautiful #lovewins #selfie #gaypride  #lgbti #picoftheday #nonbinary #transman #photography #bi #mtf URL,"transexual scorts de la ciudad de santa marta, me gusta el sexo. contenido sexual suscríbete URL",0,es
es_1605,"Grupos LGB de izquierdas, de transexuales, feministas en contra de la Ley trans basada en el potajequeer, porque la consideran misógina, homófoba, un retroceso, porque va contra del oprimido, contra los derechos de muchxs. 
¿No os calienta las neuronas? 
URL","Hay errores que no se equivocan' /

Bloqueo trogloditas con o sin purpurina",0,es
es_868,"No entiendo muy bien porque le dan voz a la extrema derecha. 
.
.
.
Ah! Que es Telecinco. Vale. 
#FelizJueves #Maricon #Malasana #BastaYa #StopLGTBIfobia #Fascismo #LGTBI URL","Mis 2 segundos de gloria a nivel mundial, ha sido aparecer en el 1:08 en el vídeo de Leticia Sabater, la salchipapa.",0,es
es_1341,"¿Cómo podemos construir nuestras historias desde nuestra propia experiencia como disidencias sexuales? Gustavo Barrientos ha preparado un Taller de Guion con Mirada Queer en el Mes del #OrgulloLGTBI, a partir de este 3 de junio en línea. 🏳️‍🌈✍️🖥️ URL",Festival internacional de cine sobre disidencias sexogenéricas.  #CuórumMorelia contacto@USER.com,0,es
es_1896,¡Llegaron las semifinales del reto #OrgulloLGTBI! 🥳 El primer enfrentamiento es entre #Transparent y #QueerAsFolk. ¡Haz RT o ❤️ y vota a tu serie favorita! URL,Los primeros proyectores permitían ver imágenes en movimiento. Nosotras queremos que analices y aprendas las maravillas del cine 🎬 y la TV 📺,0,es
es_491,"¡Feliz Día del Orgullo!🌈

#28Junio #DiaDelOrgullo #libertad #igualdad #pluralidad #orgullo #lgtb #lgtbi #lgtbiq #queer URL","👳‍♀️Turbantes para mujeres empoderadas. 
👳🏽‍♀️Diseñamos y fabricamos todos nuestros turbantes en Barcelona.",0,es
es_1808,"Si entendéis inglés aquí viene muy bien explicadito qué se sabe de lo que pasó en Stonewall aquella noche y cuáles fueron algunas de sus consecuencias. Feliz #OrgulloLGTBI 
Stonewall episodio de Queer as Fact
URL",Bióloga y escribicionista (Ella/She). En esta cuenta se habla de Dios (Julie Andrews) y de Jesucristo (Michael Sheen). Foto de perfil de @USER.,0,es
es_1462,Ley Trans: cuatro avances en Derechos Humanos. - Queerídico URL,#habraLeyTrans,0,es
es_1678,"#PorsiteloPerdiste #QueerKids: retratos de la nueva #generacióngay 🙃 #zonagay #gay #pride #lgtb #noticiaslgbt #noticiasgays
URL",🖥️ La web gay mas completa en español 🏳️‍🌈 sigue nuestra cuenta hot 🔥 @USER,0,es
es_512,Hoy me llega la noticia de que se ha aprobado la Ley Trans mucho a llovido desde entonces desde que en 2019 empezara el fanzine Transition para personas trans y empezara el activismo a formar parte de mi vida #LeyTransLGTBI #HabráLeyTrans #Orgullo #Trans #Queer #PrideMonth URL,LG(TB) (She/Her)🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️ (COMMISIONS OPEN). Mix the Strawberry Horchata!!! Ganadora a Mejor Fanzine en el 27 Manga Barcelona Icon by: @USER,0,es
es_572,"👥La sociedad tiende a la heteronormatividad: la norma social dominante y aceptada de los valores tradicionales

Este proyecto implica a los jóvenes en la investigación de los #DerechosHumanos relacionados con la comunidad #LGTBI+ 🏳️‍🌈

🔗: URL #TheFutureIsQueer URL",#AlmeríaEsEuropa | El CDE de la UAL promueve la investigación y la difusión de la actualidad de la UE y su impacto en España y Andalucía.,0,es
es_1815,🏳️‍🌈 Seguiremos pintando baldosas de amarillo por siempre. Happy Pride! 🏳️‍🌈 URL /// #holamoderno #gay #lesbian #pride #pridemonth #queer #queerart #riot #lgtb #lgbt #arcoiris #rainbow #ilustracion… URL,“Hay que ser absolutamente moderno”,0,es
es_1654,"Marica quien?  Marica tu, marica yo, marica jaja  #marica #lgtb #gay #pride #plumagay #memes #tiktoksbuenardos #memes #memesespañol #pamplona URL","Hola hola ¿Qué tal? , soy Pablo aquí en @USER tengo 17 años y subo videos, os invito a pasaros por mi canal de youtube y que os suscribais.",0,es
es_983,"Por Sanuel Luiz Muñiz y contra todas las agresiones LGTBIfobicas en A Coruña y el mundo. Contra la homofobia. #Samuel fue asesinado al grito de: ""Te voy a matar, #Maricon .""
#LGTBIQ 
#lgtbiqfobia 
#homosexualidad 
#homofobia
#patriarcado
#Spain URL","#Filósofo,  #Activista, experto en #Ética, #Igualdad 💜 y #Género. Dir. @USER. Concejal Podemos Ayto #HumanesdeMadrid. @USER .@USER
🇨🇷",0,es
es_946,"🌈PODCAST LA HIJA DEL JEFE🦄 @USER
 lo está petando con 'Maricón Perdido' de TNT y con 'Mansos', de @USER En @USER  le hemos entrevistado y hemos tratado la Ley Trans, la LGTBIfobia y mucho más!
URL","Cuenta oficial del programa La Hija del Jefe de @USER presentado por @USER Aquí podrás escuchar entrevistas frikis, normales y de todo un poco.",1,es
es_2096,"Cuando alguien nos llama “maricón” nos hace un daño indescriptible. 

No por lo que dice —la mayor parte de las veces lo somos, y (eventualmente) orgullosos de serlo— sino por el desprecio implícito. 

Las palabras no son inocentes. Respetad a los demás. 

Por favor. 

#LGTBI URL","Biomedicina y evolución.
Soy #lenguaraz y me apasiona la música.
También hablo de progreso, DDHH, ODS, ciencia (innovación) y #SciComm.",0,es
es_1319,"Un lujo colaborar desde @USER con @USER en la semana de Cine Queer en el marco del mes de la diversidad y del #OrgulloLGTBI
#Orgullo2021
@USER
URL URL","Activista

Director Cinemateca Pedro Zerolo",0,es
es_1703,LA FESMC UGT EUSKADI TB ESTE AÑO PRESENTE EN LA MANI DEL ORGULLO. #UGTConOrgullo #orgullo2020 #orgullolgtb #bollerasugetera @USER @USER @USER URL,Twitter de la Federación de Servicios para la Movilidad y el Consumo de UGT Euskadi,0,es
es_684,"@USER @USER Ya quisieras que fuera como hace 15 años
Donde estan los servicios sociales para  quitarle la custodia a esta #TRANSFOBIA  transfoba?
#Rocio1AnoDespues 
#leytrans
#irenemontero 
#homofobia
#LGTBI URL","mujer Algemesí Valencia Telegram @USER
+34 622839269 +34 622 65 28 73 solo citas casuales  nada serio tetas 120 solo puedo en mi piso solita de 🔞",0,es
es_128,"@USER @USER @USER Puntualizar que don algunos dirigentes del. PSOE, la mi rancia, y muchísimas mujeres socialistas no estamos de acuerdo y lucharemos con uñas y dientes xq esta mal llamada ley trans no salga adelante con las teorías queer como base 👿♀️💜👿","Socialista🌹feminista♀️ ecologista💚,triatleta Ecosport🏊🏼‍♀️🚴‍♀️🏃‍♀️, me gusta viajar,fotografía,naturaleza,animales🐺🐈,música y MIS AMIGOS motor de vida",0,es
es_472,"Orgullosas de esta serie.

#MaricónPerdidoTNT, de @USER. Disponible completa en TNT Now.

#OrgulloLGTBI URL","Canal disponible en las plataformas de TV de pago. FBI, The Rookie, No me gusta conducir, Maricón perdido. #Series #cine. URL",0,es
es_824,"Me da mucha pena ver y oír esto. Espero q desde la dirección del club lo condenen. En pleno siglo XXI, y tal y como están las cosas, no puede verse como algo jocoso.
#StopHomofobia
#APOYOROCIO16O 
#RTVCconLaPalma 
#DerbiCanario 
#Tenerife
#Canarias
#Maricón
#PioPioMaricon
#LGTBIQ URL","Simpatizante de PACMA. Lucho por lo que creo justo. Apoyo a Rocío Carrasco.
Bloqueo trinkers, fachas y taurinos.",1,es
es_1620,"""Domador de hombres"" ""Feminazis"" ""Putos maricones"" ""No tenéis derecho"" ""No tenéis ni voz ni voto"" ""Que asco la ley trans"".
Más que nunca la #LeyTrans es super necesaria, sigamos avanzando en derechos. Gracias @USER URL","Derecho + Ciencias Políticas UPO📚


Cuanto mas grande es la dificultad, más gloria hay en superarla.🙃",0,es
es_440,"🙌🏻 Un día como hoy en el año 1969 en un bar de Nueva York llamado Stonewall, gays, lesbianas, bisexuales y transexuales, intersexuales, queers (LGBTIQ+) se enfrentaron a la policía tras los continuos hostigamientos que sufrían. 

#orgullo #DiaDelOrgullo",,0,es
es_1784,"Y a mucho orgullo ❤💜🧡💛💚💙.
¡Feliz #pride!
.
•
•
•

#orgullo #orgullogay #orgullolgbttti #ltbt #lgbtttiq #queer #pridemonth #prideday #orgullolez #orgullolesbico en Ciudad Jardin Lomas del Palomar URL","(ella/she/her) 
Green Witch con múltiples personalidades e imaginación. Seguime girando en la segunda estrella y derecho hasta el amanecer. ES LEY! 💚",0,es
es_847,"#NoTenemosMiedo
Somos homosexuales, maricones, maricas, gays, uranistas, ... ¡No nos importa la palabra que uses!. Si tú no lo eres, déjanos vivir nuestra homosexualidad en paz!. Somos #LGTBIQ y nos avalan los Derechos Humanos en libertad afectiva y sexual
URL","Estoy seguro de que AMAR es el verbo más bello.
Comunista sin carné #DDHH
Activista #LGTBIQ+
Poeta✍ #LaPueblaDelRío 👇 Puedes ver versiones web de mis libros.",0,es
es_1376,"Misoginia, lesbofobia, homofobia y destrucción de infancias sanas, eso es la ley trans, #odio a todo aquello que no encaje en las magufadas de la secta queer.

Votar a favor es votar en contra de la sociedad.

#QueerEsMisoginia 
#LeyTransEsPatriarcal","Todos somos simios.
A veces tuiteo cosas, pero tampoco os hagáis ilusiones.",0,es
es_2018,"@USER Quillo, tanto que te gustan los maricones y que tu partido nos apoya, ¿como es que aún no has dado una declaración sobre el día Internacional contra la Homofobia, la Transfobia y la Bifobia? #DiaContralaLGTBIfobia
#StopLGTBIfobia
#LGTBI #COVIDー19
#loveislove URL","Con las bombas que tiran los fanfarrones se hacen las gaditanas tirabuzones.
Aún sigo estudiando Derecho en la Uned ¬¬",1,es
es_182,"@USER @USER @USER Lea Thomas no está fuera del colectivo y ha abusado de la situación.  Lo siento pero la ley trans tiene agujeros por donde se vulneran derechos, hay que afinarla. Y vamos, no creo que sea tan difícil poner salvaguardas, pero no se quiere hacer y no se por que",Hey!,0,es
es_1146,"Buaah el otro día vimos a dos chavales rubios por la calle que puto asco, menuda paliza les metimos eh jajaja

Cambia rubios por “maricas”.

¿A que suena ridículo pegar a alguien por no tener tu mismo color de pelo? Pues lo mismo con la sexualidad.

#LGTBIQ #Orgullo2021 #gaypride",Pasas que cosan 🥲,0,es
es_627,"@USER @USER @USER Tranquilo, no eres tan importante. Solo vi tus últimos tuits para ver de qué pie cojeas.

Sí, la misma mierda son los que quieren que haya terapias de reconversión a maricas que los que amplían derechos del colectivo con ley trans, ley lgtbi, etc, etc...

De verdad, date cuenta!","Me encanta el tenis.Bueno, el deporte. Y la política. No cambio Twitter por Instagram! Por una sociedad feminista y un mundo más sostenible.Opiniones personales",0,es
es_1833,"""Maricones ha habido toda la historia de la humanidad."" @USER 
.
.
#LGTBIQ #Pride #LoveIsLove #lovewins URL","Infermer burnout, maricó i anarca.
                                          ♀️✊🏼🏳️‍🌈",1,es
es_1836,¡Llegó la GRAN FINAL del reto #OrgulloLGTBI! 👏Las producciones más votadas han sido 'La chica danesa' y 'Queer as Folk'. ¡Vota a la que mejor represente al colectivo LGTBI! Haz RT o ❤️ ¡Feliz día! URL,Los primeros proyectores permitían ver imágenes en movimiento. Nosotras queremos que analices y aprendas las maravillas del cine 🎬 y la TV 📺,0,es
es_448,"Más allá del Pride, hay #OrgulloLGTBI. En un nuevo aniversario de Stonewall, Pepe Scasserra recuerda: el orgullo 🏳️‍🌈 tiene que ver con revueltas llevadas a cabo por maricas, travestis, trans y lesbianas pobres y negrxs.
URL",𓆏 Contenidos periodísticos y académicos que abordan la actualidad argentina y latinoamericana 💐 #Anfibia10Años,1,es
